"","ID","Description","setSize","enrichmentScore","NES","pvalue","p.adjust","qvalues","rank","leading_edge","core_enrichment"
"GO:0051704","GO:0051704","multi-organism process",82,0.659735950336223,2.08230931118557,0.000103029054193283,0.00648226037903904,0.00494829036567866,715,"tags=61%, list=22%, signal=49%","PF3D7_0617400/PF3D7_0600400/PF3D7_0302200/PF3D7_0711700/PF3D7_0100300/PF3D7_0209000/PF3D7_0201600/PF3D7_1035400/PF3D7_1243900/PF3D7_0818600/PF3D7_0731500/PF3D7_0712900/PF3D7_0412700/PF3D7_1337800/PF3D7_0424200/PF3D7_1436300/PF3D7_1027300/PF3D7_1458000/PF3D7_0712000/PF3D7_0102500/PF3D7_1301600/PF3D7_1335300/PF3D7_0424100/PF3D7_0300100/PF3D7_1335400/PF3D7_1133400/PF3D7_1335100/PF3D7_1252100/PF3D7_1038400/PF3D7_0423400/PF3D7_0629300/PF3D7_0600200/PF3D7_0905400/PF3D7_1035700/PF3D7_0302500/PF3D7_0930300/PF3D7_1116800/PF3D7_1300300/PF3D7_1240900/PF3D7_0528400/PF3D7_1028700/PF3D7_0316000/PF3D7_1216500/PF3D7_1035500/PF3D7_1240400/PF3D7_0421300/PF3D7_0833500/PF3D7_1150400/PF3D7_0800200/PF3D7_0800300"
"GO:0044419","GO:0044419","interspecies interaction between organisms",81,0.657455591483585,2.07279824577809,0.000103209825575395,0.00648226037903904,0.00494829036567866,715,"tags=60%, list=22%, signal=49%","PF3D7_0617400/PF3D7_0600400/PF3D7_0302200/PF3D7_0711700/PF3D7_0100300/PF3D7_0209000/PF3D7_0201600/PF3D7_1035400/PF3D7_1243900/PF3D7_0818600/PF3D7_0731500/PF3D7_0712900/PF3D7_0412700/PF3D7_1337800/PF3D7_0424200/PF3D7_1436300/PF3D7_1027300/PF3D7_1458000/PF3D7_0712000/PF3D7_0102500/PF3D7_1301600/PF3D7_1335300/PF3D7_0424100/PF3D7_0300100/PF3D7_1335400/PF3D7_1133400/PF3D7_1335100/PF3D7_1252100/PF3D7_0423400/PF3D7_0629300/PF3D7_0600200/PF3D7_0905400/PF3D7_1035700/PF3D7_0302500/PF3D7_0930300/PF3D7_1116800/PF3D7_1300300/PF3D7_1240900/PF3D7_0528400/PF3D7_1028700/PF3D7_0316000/PF3D7_1216500/PF3D7_1035500/PF3D7_1240400/PF3D7_0421300/PF3D7_0833500/PF3D7_1150400/PF3D7_0800200/PF3D7_0800300"
"GO:0044403","GO:0044403","symbiont process",70,0.643401466230441,2.00121008695133,0.00010443864229765,0.00648226037903904,0.00494829036567866,715,"tags=59%, list=22%, signal=47%","PF3D7_0617400/PF3D7_0302200/PF3D7_0711700/PF3D7_0201600/PF3D7_1035400/PF3D7_1243900/PF3D7_0818600/PF3D7_0731500/PF3D7_0712900/PF3D7_0412700/PF3D7_1337800/PF3D7_0424200/PF3D7_1436300/PF3D7_1027300/PF3D7_1458000/PF3D7_0712000/PF3D7_0102500/PF3D7_1335300/PF3D7_0424100/PF3D7_1335400/PF3D7_1133400/PF3D7_1335100/PF3D7_1252100/PF3D7_0423400/PF3D7_0629300/PF3D7_0600200/PF3D7_0905400/PF3D7_1035700/PF3D7_0302500/PF3D7_1116800/PF3D7_1300300/PF3D7_0528400/PF3D7_1028700/PF3D7_0316000/PF3D7_1216500/PF3D7_1035500/PF3D7_1240400/PF3D7_0421300/PF3D7_1150400/PF3D7_0800200/PF3D7_0800300"
"GO:0051701","GO:0051701","interaction with host",65,0.634896789613735,1.96202346943973,0.00010489877268436,0.00648226037903904,0.00494829036567866,715,"tags=58%, list=22%, signal=47%","PF3D7_0617400/PF3D7_0711700/PF3D7_1035400/PF3D7_1243900/PF3D7_0818600/PF3D7_0731500/PF3D7_0712900/PF3D7_0412700/PF3D7_1337800/PF3D7_0424200/PF3D7_1436300/PF3D7_1027300/PF3D7_1458000/PF3D7_0712000/PF3D7_0102500/PF3D7_1335300/PF3D7_0424100/PF3D7_1335400/PF3D7_1133400/PF3D7_1335100/PF3D7_1252100/PF3D7_0423400/PF3D7_0629300/PF3D7_0600200/PF3D7_0905400/PF3D7_1035700/PF3D7_1116800/PF3D7_1300300/PF3D7_0528400/PF3D7_1028700/PF3D7_0316000/PF3D7_1216500/PF3D7_1035500/PF3D7_1240400/PF3D7_0421300/PF3D7_1150400/PF3D7_0800200/PF3D7_0800300"
"GO:0009405","GO:0009405","pathogenesis",38,0.701852318252234,2.02519471825924,0.000110668437361664,0.00648226037903904,0.00494829036567866,715,"tags=63%, list=22%, signal=50%","PF3D7_0617400/PF3D7_0600400/PF3D7_0711700/PF3D7_0100300/PF3D7_0209000/PF3D7_0731500/PF3D7_0712900/PF3D7_0412700/PF3D7_0712000/PF3D7_0102500/PF3D7_1301600/PF3D7_0300100/PF3D7_1133400/PF3D7_0600200/PF3D7_1035700/PF3D7_0930300/PF3D7_1300300/PF3D7_1240900/PF3D7_1240400/PF3D7_0421300/PF3D7_0833500/PF3D7_1150400/PF3D7_0800200/PF3D7_0800300"
"GO:0020035","GO:0020035","cytoadherence to microvasculature, mediated by symbiont protein",27,0.675175888867051,1.848824652733,0.000115460108532502,0.00648226037903904,0.00494829036567866,715,"tags=56%, list=22%, signal=44%","PF3D7_0617400/PF3D7_0302200/PF3D7_0711700/PF3D7_0201600/PF3D7_0712900/PF3D7_0412700/PF3D7_0712000/PF3D7_0600200/PF3D7_0302500/PF3D7_1300300/PF3D7_1240400/PF3D7_0421300/PF3D7_1150400/PF3D7_0800200/PF3D7_0800300"
"GO:0044406","GO:0044406","adhesion of symbiont to host",27,0.675175888867051,1.848824652733,0.000115460108532502,0.00648226037903904,0.00494829036567866,715,"tags=56%, list=22%, signal=44%","PF3D7_0617400/PF3D7_0302200/PF3D7_0711700/PF3D7_0201600/PF3D7_0712900/PF3D7_0412700/PF3D7_0712000/PF3D7_0600200/PF3D7_0302500/PF3D7_1300300/PF3D7_1240400/PF3D7_0421300/PF3D7_1150400/PF3D7_0800200/PF3D7_0800300"
"GO:0044409","GO:0044409","entry into host",34,0.654439262008575,1.85599577170664,0.000224039430939845,0.00978305515103992,0.00746798103132818,636,"tags=65%, list=19%, signal=53%","PF3D7_1035400/PF3D7_1243900/PF3D7_0818600/PF3D7_0731500/PF3D7_0424200/PF3D7_1027300/PF3D7_1458000/PF3D7_0102500/PF3D7_1335300/PF3D7_0424100/PF3D7_1335400/PF3D7_1133400/PF3D7_1335100/PF3D7_1252100/PF3D7_0423400/PF3D7_0629300/PF3D7_0905400/PF3D7_1035700/PF3D7_0528400/PF3D7_1028700/PF3D7_0316000/PF3D7_1035500"
"GO:0051828","GO:0051828","entry into other organism involved in symbiotic interaction",34,0.654439262008575,1.85599577170664,0.000224039430939845,0.00978305515103992,0.00746798103132818,636,"tags=65%, list=19%, signal=53%","PF3D7_1035400/PF3D7_1243900/PF3D7_0818600/PF3D7_0731500/PF3D7_0424200/PF3D7_1027300/PF3D7_1458000/PF3D7_0102500/PF3D7_1335300/PF3D7_0424100/PF3D7_1335400/PF3D7_1133400/PF3D7_1335100/PF3D7_1252100/PF3D7_0423400/PF3D7_0629300/PF3D7_0905400/PF3D7_1035700/PF3D7_0528400/PF3D7_1028700/PF3D7_0316000/PF3D7_1035500"
"GO:0022610","GO:0022610","biological adhesion",41,0.605660336753549,1.76769039532104,0.000329453107840984,0.0111419823089136,0.00850533000680426,715,"tags=46%, list=22%, signal=37%","PF3D7_0617400/PF3D7_0302200/PF3D7_0607700/PF3D7_0711700/PF3D7_1019700/PF3D7_0201600/PF3D7_0712900/PF3D7_0412700/PF3D7_0712000/PF3D7_1217700/PF3D7_0600200/PF3D7_0302500/PF3D7_1358200/PF3D7_1300300/PF3D7_1240400/PF3D7_0421300/PF3D7_1150400/PF3D7_0800200/PF3D7_0800300"
